older	596,601	bn:00102074a	http://babelnet.org/rdf/s00102074a	null
sister	602,608	bn:00071838n	http://babelnet.org/rdf/s00071838n	null
claims	609,615	bn:00019403n	http://babelnet.org/rdf/s00019403n	null
Shell	644,649	bn:00071003n	http://babelnet.org/rdf/s00071003n	http://dbpedia.org/resource/Shell_(projectile)
Station	650,657	bn:00074049n	http://babelnet.org/rdf/s00074049n	null
family	665,671	bn:00032893n	http://babelnet.org/rdf/s00032893n	http://dbpedia.org/resource/Family
says	672,676	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
officers	682,690	bn:00054972n	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
showed	691,697	bn:00086557v	http://babelnet.org/rdf/s00086557v	null
Friday	709,715	bn:00036512n	http://babelnet.org/rdf/s00036512n	http://dbpedia.org/resource/Friday
ran	727,730	bn:00093170v	http://babelnet.org/rdf/s00093170v	null
weapon	741,747	bn:00005704n	http://babelnet.org/rdf/s00005704n	http://dbpedia.org/resource/Weapon
pointed	752,759	bn:00086679v	http://babelnet.org/rdf/s00086679v	null
gun	786,789	bn:00042221n	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
see	796,799	bn:00093430v	http://babelnet.org/rdf/s00093430v	null
news	810,814	bn:00057546n	http://babelnet.org/rdf/s00057546n	http://dbpedia.org/resource/News
time	823,827	bn:00077270n	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
white	830,835	bn:00113830a	http://babelnet.org/rdf/s00113830a	null
officer	836,843	bn:00054972n	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
black	851,856	bn:00098480a	http://babelnet.org/rdf/s00098480a	null
young	857,862	bn:00104589a	http://babelnet.org/rdf/s00104589a	null
guy	863,866	bn:00001533n	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
gun	873,876	bn:00042221n	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
usually	892,899	bn:00114778r	http://babelnet.org/rdf/s00114778r	null
end	900,903	bn:00084711v	http://babelnet.org/rdf/s00084711v	null
exclaimed	913,922	bn:00084428v	http://babelnet.org/rdf/s00084428v	null
Paris	923,928	bn:00015540n	http://babelnet.org/rdf/s00015540n	http://dbpedia.org/resource/Paris
Police	948,954	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
said	955,959	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
showed	965,971	bn:00086557v	http://babelnet.org/rdf/s00086557v	null
gas station	982,993	bn:00034468n	http://babelnet.org/rdf/s00034468n	http://dbpedia.org/resource/Filling_station
receiving	1000,1009	bn:00089246v	http://babelnet.org/rdf/s00089246v	null
robbery	1012,1019	bn:00068014n	http://babelnet.org/rdf/s00068014n	http://dbpedia.org/resource/Robbery
call	1020,1024	bn:00014793n	http://babelnet.org/rdf/s00014793n	null
teen	1041,1045	bn:00001480n	http://babelnet.org/rdf/s00001480n	null
custody	1051,1058	bn:00024586n	http://babelnet.org/rdf/s00024586n	http://dbpedia.org/resource/Detention_(imprisonment)
tried	1071,1076	bn:00082844v	http://babelnet.org/rdf/s00082844v	null
custody	1098,1105	bn:00024586n	http://babelnet.org/rdf/s00024586n	http://dbpedia.org/resource/Detention_(imprisonment)
say	1113,1116	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
tried	1120,1125	bn:00082844v	http://babelnet.org/rdf/s00082844v	null
run to	1129,1135	bn:13642137v	http://babelnet.org/rdf/s13642137v	null
vehicle	1138,1145	bn:00079675n	http://babelnet.org/rdf/s00079675n	http://dbpedia.org/resource/Vehicle
attempted	1176,1185	bn:00082844v	http://babelnet.org/rdf/s00082844v	null
remove	1189,1195	bn:00084236v	http://babelnet.org/rdf/s00084236v	null
wrong	1217,1222	bn:00104880a	http://babelnet.org/rdf/s00104880a	null
officer	1230,1237	bn:00054972n	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
shot	1238,1242	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
sister	1258,1264	bn:00071838n	http://babelnet.org/rdf/s00071838n	null
Paris	1267,1272	bn:00015540n	http://babelnet.org/rdf/s00015540n	http://dbpedia.org/resource/Paris
younger brother	1294,1309	bn:16357851n	http://babelnet.org/rdf/s16357851n	null
brother is	1302,1312	bn:02629275n	http://babelnet.org/rdf/s02629275n	http://dbpedia.org/resource/Israel_Kamakawiwoʻole
guilty	1313,1319	bn:00103832a	http://babelnet.org/rdf/s00103832a	null
staying	1326,1333	bn:00092756v	http://babelnet.org/rdf/s00092756v	null
curfew	1347,1353	bn:00024477n	http://babelnet.org/rdf/s00024477n	null
father	1368,1374	bn:00009616n	http://babelnet.org/rdf/s00009616n	http://dbpedia.org/resource/Father
said	1394,1398	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
gas station	1417,1428	bn:00034468n	http://babelnet.org/rdf/s00034468n	http://dbpedia.org/resource/Filling_station
drink	1438,1443	bn:00012196n	http://babelnet.org/rdf/s00012196n	null
knows	1449,1454	bn:00085261v	http://babelnet.org/rdf/s00085261v	null
son	1459,1462	bn:00051877n	http://babelnet.org/rdf/s00051877n	http://dbpedia.org/resource/Logos
supposed	1470,1478	bn:00093288v	http://babelnet.org/rdf/s00093288v	null
fact	1494,1498	bn:00032654n	http://babelnet.org/rdf/s00032654n	null
intuition	1508,1517	bn:00047307n	http://babelnet.org/rdf/s00047307n	http://dbpedia.org/resource/Intuition_(psychology)
told	1518,1522	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
called	1552,1558	bn:00084385v	http://babelnet.org/rdf/s00084385v	null
lunch break	1569,1580	bn:00020419n	http://babelnet.org/rdf/s00020419n	http://dbpedia.org/resource/Break_(work)
asked	1585,1590	bn:00082817v	http://babelnet.org/rdf/s00082817v	null
said	1609,1613	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
home	1624,1628	bn:00000356n	http://babelnet.org/rdf/s00000356n	http://dbpedia.org/resource/Home
told	1633,1637	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
stay	1642,1646	bn:00092756v	http://babelnet.org/rdf/s00092756v	null
asked	1658,1663	bn:00082817v	http://babelnet.org/rdf/s00082817v	null
told	1672,1676	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
just	1683,1687	bn:00114626r	http://babelnet.org/rdf/s00114626r	null
got	1688,1691	bn:13677110v	http://babelnet.org/rdf/s13677110v	null
bad	1694,1697	bn:00097966a	http://babelnet.org/rdf/s00097966a	null
feeling	1698,1705	bn:00087864v	http://babelnet.org/rdf/s00087864v	null
tonight	1712,1719	bn:00077575n	http://babelnet.org/rdf/s00077575n	null
go out	1728,1734	bn:00087845v	http://babelnet.org/rdf/s00087845v	null
went out	1740,1748	bn:00087845v	http://babelnet.org/rdf/s00087845v	null
see	1755,1758	bn:00093430v	http://babelnet.org/rdf/s00093430v	null
happens	1764,1771	bn:00085337v	http://babelnet.org/rdf/s00085337v	null
said	1779,1783	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
said	1794,1798	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
son	1803,1806	bn:00051877n	http://babelnet.org/rdf/s00051877n	http://dbpedia.org/resource/Logos
armed	1815,1820	bn:00082764v	http://babelnet.org/rdf/s00082764v	null
gun	1848,1851	bn:00042221n	http://babelnet.org/rdf/s00042221n	http://dbpedia.org/resource/Gun
explained	1859,1868	bn:00087870v	http://babelnet.org/rdf/s00087870v	null
cousin	1882,1888	bn:00023333n	http://babelnet.org/rdf/s00023333n	http://dbpedia.org/resource/Cousin
Talley	1900,1906	bn:01812880n	http://babelnet.org/rdf/s01812880n	http://dbpedia.org/resource/Talley
described	1909,1918	bn:00086612v	http://babelnet.org/rdf/s00086612v	null
outgoing	1929,1937	bn:00087795v	http://babelnet.org/rdf/s00087795v	null
guy	1938,1941	bn:00001533n	http://babelnet.org/rdf/s00001533n	http://dbpedia.org/resource/Man
knows	1956,1961	bn:00085261v	http://babelnet.org/rdf/s00085261v	null
people	1986,1992	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
laugh	2009,2014	bn:00050198n	http://babelnet.org/rdf/s00050198n	http://dbpedia.org/resource/Laughter
people	2036,2042	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
keep	2052,2056	bn:00089384v	http://babelnet.org/rdf/s00089384v	null
laughing	2061,2069	bn:00087901v	http://babelnet.org/rdf/s00087901v	null
joke around	2078,2089	bn:13765044v	http://babelnet.org/rdf/s13765044v	null
play	2094,2098	bn:00091709v	http://babelnet.org/rdf/s00091709v	null
lot	2101,2104	bn:00008985n	http://babelnet.org/rdf/s00008985n	http://dbpedia.org/resource/Slew_(spacecraft)
said	2109,2113	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
Talley	2114,2120	bn:01812880n	http://babelnet.org/rdf/s01812880n	http://dbpedia.org/resource/Talley
family	2128,2134	bn:00032893n	http://babelnet.org/rdf/s00032893n	http://dbpedia.org/resource/Family
acknowledge	2140,2151	bn:00082267v	http://babelnet.org/rdf/s00082267v	null
High	2164,2168	bn:00044028n	http://babelnet.org/rdf/s00044028n	http://dbpedia.org/resource/High_school
junior	2169,2175	bn:00048613n	http://babelnet.org/rdf/s00048613n	null
plays	2182,2187	bn:00091709v	http://babelnet.org/rdf/s00091709v	null
running	2188,2195	bn:00093170v	http://babelnet.org/rdf/s00093170v	null
football team	2209,2222	bn:00030339n	http://babelnet.org/rdf/s00030339n	http://dbpedia.org/resource/Football_team
problems	2239,2247	bn:00048242n	http://babelnet.org/rdf/s00048242n	http://dbpedia.org/resource/Problem
past	2255,2259	bn:00060927n	http://babelnet.org/rdf/s00060927n	http://dbpedia.org/resource/Past
father	2292,2298	bn:00009616n	http://babelnet.org/rdf/s00009616n	http://dbpedia.org/resource/Father
hopes	2299,2304	bn:00086683v	http://babelnet.org/rdf/s00086683v	null
son	2309,2312	bn:00051877n	http://babelnet.org/rdf/s00051877n	http://dbpedia.org/resource/Logos
learned	2313,2320	bn:00082281v	http://babelnet.org/rdf/s00082281v	null
lesson	2323,2329	bn:00050793n	http://babelnet.org/rdf/s00050793n	http://dbpedia.org/resource/Lesson
think	2337,2342	bn:00083370v	http://babelnet.org/rdf/s00083370v	null
more obedient	2354,2367	bn:00107668a	http://babelnet.org/rdf/s00107668a	null
person	2368,2374	bn:00046516n	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
said	2382,2386	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
sister	2400,2406	bn:00071838n	http://babelnet.org/rdf/s00071838n	null
wants	2407,2412	bn:00086682v	http://babelnet.org/rdf/s00086682v	null
officer	2417,2424	bn:00054972n	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
fired	2429,2434	bn:00088225v	http://babelnet.org/rdf/s00088225v	null
shot	2439,2443	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
held	2450,2454	bn:00089384v	http://babelnet.org/rdf/s00089384v	null
accountable	2455,2466	bn:00096282a	http://babelnet.org/rdf/s00096282a	null
happen	2484,2490	bn:00085337v	http://babelnet.org/rdf/s00085337v	null
supposed	2525,2533	bn:00093288v	http://babelnet.org/rdf/s00093288v	null
scared of the police	2540,2560	bn:03638316n	http://babelnet.org/rdf/s03638316n	http://dbpedia.org/resource/Scared_of_the_Police
supposed	2570,2578	bn:00093288v	http://babelnet.org/rdf/s00093288v	null
serve	2582,2587	bn:00088630v	http://babelnet.org/rdf/s00088630v	null
protect	2592,2599	bn:00092103v	http://babelnet.org/rdf/s00092103v	null
scared	2610,2616	bn:00103347a	http://babelnet.org/rdf/s00103347a	null
questioned	2632,2642	bn:00084423v	http://babelnet.org/rdf/s00084423v	null
WREG	2646,2650	bn:01396802n	http://babelnet.org/rdf/s01396802n	http://dbpedia.org/resource/WREG-TV
reached	2651,2658	bn:00082790v	http://babelnet.org/rdf/s00082790v	null
Police Department	2678,2695	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
multiple	2696,2704	bn:00107028a	http://babelnet.org/rdf/s00107028a	null
times	2705,2710	bn:00077270n	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
heard	2724,2729	bn:00089278v	http://babelnet.org/rdf/s00089278v	null
